Source Subregion,Presynaptic Neuron Type,Target Subregion,Postsynaptic Neuron Type,g,tau_d,tau_r,tau_f,u,Connection Probability,Synaptic Delay,CARLsim_default
CA1,CA1 OR-LM,CA1,CA1 Radial Trilaminar,1.19962415372549,8.420955559803923,575.2240719607844,26.560391661764697,0.16950963137254899,0.0009856068200954082,1,N
CA1,CA1 OR-LM,CA1,CA1 Pyramidal,1.6289109371568635,7.5426414274509765,711.8641813725492,14.630514117647053,0.23705932352941175,0.001152113155455603,1,N
CA1,CA1 OR-LM,CA1,CA1 Schaffer Collateral-Associated,1.3658033263725486,6.666133378431374,571.6358182352941,26.072516867647067,0.16365212422549016,0.0008872489467961486,1,N
CA1,CA1 OR-LM,CA1,CA1 Quadrilaminar,1.6693281533333326,6.233485786274513,520.3111055882355,22.564510196078434,0.2129503300980391,0.001354975879453657,1,N
CA1,CA1 OR-LM,CA1,CA1 Radiatum Giant,1.9510411142156872,6.85632942647059,543.446792254902,21.591519098039218,0.21839024656862752,0.0012410420361665953,1,N
CA1,CA1 OR-LM,CA1,CA1 Interneuron Specific O-Targeting QuadD,1.677676419607843,6.387310816666667,543.3793149019608,25.191935965686266,0.20977317911764712,0.001040171283445912,1,N
CA1,CA1 OR-LM,CA1,CA1 LMR Projecting,1.570489979901961,6.163084239215686,538.1573380392157,24.965438284313734,0.19554562921568622,0.0016798811342155773,1,N
CA1,CA1 OR-LM,CA1,CA1 Cajal-Retzius,1.4855154964705874,7.318502493137257,483.2499754901961,26.228332578431367,0.19569637137254894,0.0007612569963239002,1,N
CA1,CA1 OR-LM,CA1,CA1 Interneuron Specific LM-R,1.6176043941176474,6.4400411931372545,532.0663582352942,22.643457063725492,0.21282617911764704,0.0008578872008569993,1,N
CA1,CA1 OR-LM,CA1,CA1 LMR,1.5724737615686273,6.278392997058824,550.9631392156862,23.92287966666666,0.1995250962745098,0.0008978455986489164,1,N
CA1,CA1 OR-LM,CA1,CA1 Axo-Axonic,1.6530984549019605,5.650497324509806,564.3571980392157,23.33563396078431,0.23151449313725495,0.0012851568505053423,1,N
CA1,CA1 OR-LM,CA1,CA1 Interneuron Specific LMO-O,1.6697182049019612,6.388463896078433,547.196245784314,24.90836022549021,0.21008947872549014,0.001270487885358218,1,N
CA1,CA1 OR-LM,CA1,CA1 Perforant Path-Associated,1.4936198043137259,6.51490924509804,570.7788756862744,26.4904187892157,0.1906014197058824,0.0013230659540370837,1,N
CA1,CA1 OR-LM,CA1,CA1 Perforant Path-Associated QuadD,1.6866486352941172,6.5479924470588236,549.6069842156862,24.511313656862743,0.2097475224509804,0.0017188925398957666,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Perforant Path-Associated QuadD,1.5495684464705883,6.988661865686275,574.0477825490194,22.85690061764706,0.21648739098039219,0.004685289284324878,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Basket,1.3945871409803925,6.078361299999997,640.8645238235293,19.51349876470588,0.23415650254901962,0.0025553134269404865,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Interneuron Specific LMR-R,1.667981741764707,6.282426683333331,570.6185122549019,23.686180333333336,0.21165116843137255,0.0007357532419685064,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Oriens-Alveus,1.7013370953921576,6.500369864705882,579.9031688235293,20.370362176470582,0.2250701476470589,0.0020264432690165757,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Bistratified,1.5299299894117644,7.4260207911764695,564.2742736274508,20.008436656862738,0.24144293225490202,0.0023876949744042752,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 R-Receiving Apical-Targeting,1.6142230639215687,6.610079083333332,584.7571138235295,22.3842726372549,0.2085882745098039,0.002022579790739165,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Interneuron Specific R-O,1.4976384955882351,6.80414949117647,574.2571103921571,22.68694932352941,0.2156713599019607,0.0005980895191469715,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Basket CCK+,1.6301472239215682,5.797962457843134,511.8350459803922,45.134872421568645,0.23740723892156865,0.00226651290247315,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Radial Trilaminar,1.1019003828431373,8.81210395784314,599.828946372549,25.44272940686273,0.17509345750980387,0.0019081025206368896,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Ivy,1.6542689490196083,7.737168827450979,594.8438079411766,15.216859112745091,0.24609981333333322,0.0014167606136386013,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 OR-LM,1.5442395806862748,7.07941573235294,557.2202033333338,21.398083377450977,0.22067396901960787,0.0038062998647779844,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Interneuron Specific RO-O,1.5327570403921564,6.844370246078429,566.27069,23.36651365196078,0.21712124176470587,0.0015942960765379377,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Horizontal Basket,1.2089418189215684,7.15100575098039,689.8869887254901,34.55796644117646,0.189585208137255,0.00218616687241846,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Pyramidal,1.511874210784314,8.377090106862742,808.0843899999999,11.700516265686272,0.24269220000000002,0.00252518680629632,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Schaffer Collateral-Receiving R-Targeting,1.4712644163725488,7.297730750980392,586.298635490196,20.725776696078437,0.22661323176470596,0.0015279527159801631,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Schaffer Collateral-Associated,1.2653578853921572,7.214076308823533,604.7975744117647,24.39123851470589,0.17911457009803927,0.0017160631596493392,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 O-LM,1.4269169100980394,5.943066931372551,537.1625593137255,28.310725818627454,0.1559161705294118,0.0007473162373512476,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Quadrilaminar,1.5179736901960788,6.670329247058822,533.8726780392154,21.52307138235294,0.2203069761764705,0.002851201584448404,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Back-Projection,1.6272629816666664,6.532589868627452,596.2900421568628,24.048052735294114,0.22066199588235294,0.0007214678061109314,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Radiatum Giant,1.7689181637254905,7.400018913725492,559.3643084313725,20.670297764705886,0.2241101044117648,0.0016824341141035148,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 O-LMR,1.2573668655882353,6.970611753921565,550.2711325490199,28.20811436274509,0.21841684431372546,0.0005182981486917537,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Interneuron Specific O-Targeting QuadD,1.5389483794117655,6.862952746078429,564.9136533333332,23.734166764705883,0.21674823254901962,0.0014370767756775038,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Radiatum,1.3748908015686268,7.033000115686278,576.7185849019609,23.412119156862754,0.20091932598039217,0.0014747028273747187,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 LMR Projecting,1.4311286916666666,6.558386874509804,560.2957620588237,23.921980387254898,0.19991068833333336,0.000976016693377324,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Recurrent O-LM,1.4675547344117652,6.195160255882352,614.641735,36.41905275490195,0.21631114049019615,0.002467073673459219,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 SO-SO,0.9814806230392159,7.983400096078431,405.0662627450981,30.86982311764706,0.16781532078431374,0.0017605925285777424,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Oriens-Bistratified,1.8450868107843135,6.2777195627450935,587.2696247058822,19.401154803921568,0.23298890186274512,0.0004493116478606618,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Axo-Axonic,1.5077942598039211,6.120290439215685,590.4139599019608,22.330606034313732,0.2370378668627452,0.0020736136640405745,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 LMR,1.4305846100980388,6.677252728431369,574.8332680392156,22.9496142254902,0.20260377068627455,0.0007981874697018387,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Trilaminar,1.7228995294117646,6.188609676470591,602.2455270588238,22.125685602941182,0.2279259450980391,0.0014981450526287965,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Oriens-Bistratified Projecting,1.8029008779411766,6.451123544117645,556.9779301960785,20.785469460784306,0.2245668450000001,0.0013396810677299698,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Interneuron Specific LMO-O,1.5339275831372543,6.861755894117648,569.2503132352939,23.456257490196073,0.217076542745098,0.00041987884477090454,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Horizontal Axo-Axonic,1.267829445098039,7.367370247058821,521.7326559803921,32.589843549019605,0.20905848862745097,0.00037158383337920764,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Perforant Path-Associated,1.3568112400980388,7.021945067647059,601.8593412745098,24.798629107843134,0.19367251862745105,0.00134626571201224,1,N
CA1,CA1 Oriens-Bistratified,CA1,CA1 Interneuron Specific O-R,1.5793865575490196,6.8005370764705875,577.4578971568627,21.602646524509804,0.22006850774509823,0.000675098451217826,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Basket,1.4635071176470587,5.787840600980394,641.0391325490197,18.51749543627451,0.2321224218627451,0.01286875221421313,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Neurogliaform Projecting,1.5822416749019608,6.935281246078432,592.4714879411766,23.2463417254902,0.21521369313725483,0.0014664836957305472,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Interneuron Specific LMR-R,1.702676052549019,6.091327635294119,571.6837611764705,22.613920323529413,0.20585624000000002,0.0038453373717213246,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Oriens-Alveus,1.722526838235294,6.316499866666667,578.453163823529,20.26931348039216,0.21938444921568614,0.012198835393809726,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Neurogliaform,1.6159237960784316,7.042364049019607,577.426458627451,22.161455705882336,0.21367082156862746,0.0017216762671982133,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Bistratified,1.557108349019608,7.318666121568626,562.0055373529412,19.9078675882353,0.23535776696078434,0.011205230018786372,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA2,CA2 Wide-Arbor Basket,1.410389364117647,6.121679546078435,838.8691008823528,24.64706457352941,0.09831498519607841,0.0013235378416956989,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Basket CCK+,1.6660410510784318,5.643250549019609,524.9167078431376,40.095800705882354,0.23121103225490194,0.013579797150597983,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Interneuron Specific R-O,1.5297408239215688,6.609207479411762,575.0136899019608,21.708166784313725,0.20964990068627454,0.004592464268554863,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 R-Receiving Apical-Targeting,1.6349591907843124,6.434858270588235,584.7480751960784,21.705901647058823,0.20218028427450982,0.0036218602444089143,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Radial Trilaminar,1.1291666505882356,8.626685418627455,609.4317392156863,24.617409455882356,0.17310900754901967,0.01268920665325135,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Ivy,1.6524851122549025,7.579128139215689,595.62059372549,15.247740852941181,0.23839600215686266,0.010642141952310502,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 OR-LM,1.577431683431373,6.8576416637254916,559.0970655882353,20.699105691176474,0.2140552417647059,0.009977054798780305,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Interneuron Specific RO-O,1.5587788356862744,6.667653488235296,566.7938681372548,22.41605047058823,0.21079358990196082,0.006976708656304065,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Horizontal Basket,1.2536254989215685,6.856001866666666,692.1120485294116,33.381602382352945,0.19146226941176478,0.00832471661244416,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Pyramidal,1.588538477647059,7.811108119607844,763.565974117647,12.673972068627442,0.24100896480392153,0.013258790042910196,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Schaffer Collateral-Receiving R-Targeting,1.5091633253921566,7.065737223529412,585.1460709803921,20.06390655392157,0.2209421148039215,0.009910641064607817,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Schaffer Collateral-Associated,1.309089337254902,6.961555999019611,601.9038764705881,23.526774710784302,0.17300454872549015,0.005285860881155902,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 O-LM,1.3551329166666664,5.958937388235291,573.6645819607845,24.758201818627466,0.1402049906078431,0.005195351753824906,1,N
CA1,CA1 Oriens-Bistratified Projecting,SUB,SUB EC-Projecting Pyramidal,1.61140298754902,6.861059398039214,554.2021510784313,19.899540225490192,0.21510792284313712,0.008755448681917688,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Quadrilaminar,1.5691715235294117,6.4291229911764685,536.8536105882355,20.706558200980385,0.21569204019607852,0.014180777681284451,1,N
CA1,CA1 Oriens-Bistratified Projecting,SUB,SUB CA1-Projecting Pyramidal,1.6021913080392154,6.8575528499999985,556.5529320588233,20.149377058823536,0.2145332616666668,0.014432536967824539,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Back-Projection,1.6510849920588235,6.301659150980395,596.5911031372549,23.644213063725484,0.21490056107843145,0.0073093869168295855,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Radiatum Giant,1.8025646072549015,7.163857669607842,563.4523245098039,19.889891333333328,0.2173990188235295,0.005375145391199321,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 O-LMR,1.337836879999999,6.830434380392157,570.1785361764706,25.218378857843135,0.21279830911764708,0.004644304866400439,1,N
CA1,CA1 Oriens-Bistratified Projecting,SUB,SUB Axo-axonic,1.4902579025490195,6.74861958627451,585.125227254902,23.525195818627466,0.20304935588235282,0.0022168041669713423,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Interneuron Specific O-Targeting QuadD,1.5658675194117644,6.6832867754901955,565.6072642156864,22.72370265686274,0.21049381000000003,0.011102144581986995,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Cajal-Retzius,1.4025068541176473,7.610729907843135,495.7859052941178,23.141775872549015,0.19700233098039224,0.0010838307412711634,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 LMR Projecting,1.4518202974509802,6.3891831578431395,562.6895760784312,22.662605205882365,0.1922471833333333,0.005511574166830124,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Radiatum,1.4224781048039215,6.760045700000004,575.5518867647058,22.601144882352937,0.19497134441176472,0.0032874042612531795,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Recurrent O-LM,1.488025463039215,6.013142677450985,614.583626960784,35.965149127450985,0.21428187921568614,0.007790969387752478,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Interneuron Specific LM-R,1.5152211449999993,6.673157418627451,547.1139435294116,20.3616200245098,0.21472054009803915,0.0011675258949055412,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 SO-SO,0.9353409046078434,8.00548521764706,369.8408145098039,30.014357460784304,0.1533402472156863,0.006604152816735542,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Oriens-Bistratified,1.8198644769607841,6.137443504901958,586.8722446078431,18.917730862745103,0.22308693382352934,0.003367678942869712,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Axo-Axonic,1.5589220582352945,5.960682671568629,592.7908081372547,21.188057602941182,0.23233820137254899,0.01312819396194631,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 LMR,1.459658997254902,6.4905091813725475,575.6399207843137,21.75377540196079,0.19609849745098037,0.00401380212245106,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Trilaminar,1.7039296493137255,6.04164455,602.7439638235293,21.859310985294126,0.21678967470588245,0.006319778830543021,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Oriens-Bistratified Projecting,1.8181869313725485,6.328230274509801,555.952176862745,20.44636186764706,0.21840086999999997,0.006003214062268669,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Interneuron Specific LMO-O,1.5580819808823523,6.687015258823531,569.8171111764707,22.480939980392154,0.2107266821568628,0.005981061822710854,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Horizontal Axo-Axonic,1.303683973823529,7.171248890196078,529.4981670588237,30.23188367647058,0.20564004794117635,0.0032435830459850434,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Perforant Path-Associated,1.3861350475490202,6.830570022549019,601.1996928431372,23.609829671568626,0.1884058960784313,0.005054881918451715,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Interneuron Specific O-R,1.6159793745098043,6.612986573529413,575.3762047058823,20.937411421568626,0.21451595549019611,0.00397986938520023,1,N
CA1,CA1 Oriens-Bistratified Projecting,CA1,CA1 Perforant Path-Associated QuadD,1.5795891317647064,6.802682967647059,572.8391788235294,22.06506582352941,0.21099726941176467,0.016213851023094028,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Basket,1.5358201629411763,5.317306555882351,636.5866011764708,15.393900436274501,0.2326549060784314,0.002858797390376311,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Oriens-Alveus,1.796998129411764,5.702441810784312,582.4127120588236,17.26384143137255,0.21822085529411775,0.002503797441941069,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Bistratified,1.6304664421568622,6.707186999019607,544.9275217647062,16.536360598039213,0.23816682499999997,0.003038325027377331,1,N
CA1,CA1 Oriens-Alveus,CA2,CA2 Wide-Arbor Basket,1.4836032000980388,5.612711519607843,849.3987900980391,21.314920857843145,0.10016531877450978,0.0006586699090155301,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Basket CCK+,1.7222933235294118,5.079156208823529,524.4693779411764,30.6886719019608,0.23054595058823532,0.0031065388463537014,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Interneuron Specific R-O,1.6048795132352944,5.998270831372548,566.1948084313725,17.684731196078424,0.21010722343137245,0.0009124786587380029,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Radial Trilaminar,1.1306397879411767,7.927899666666668,615.4396772549021,22.034718931372556,0.17411268917647052,0.0027042730199372533,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Ivy,1.7520929931372544,6.84322156470588,580.3781208823525,12.915288689215684,0.24146700558823533,0.0030467215698912753,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Pyramidal,1.6625888915686287,6.999998858823529,798.9087602941178,10.120568251960787,0.2382701983333333,0.0026452992872502135,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Interneuron Specific RO-O,1.6386687744117647,6.049310433333335,558.1018350000003,18.15916473039216,0.21118796656862748,0.0012811163513781754,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Horizontal Basket,1.3553476692156867,6.06631812843137,694.0389874509805,26.420661990196084,0.19084112637254907,0.0058734603430535826,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 OR-LM,1.6564177777450984,6.2166255588235275,549.9912171568627,16.840453455882358,0.2142653872549021,0.0017479802162333469,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Schaffer Collateral-Receiving R-Targeting,1.5625624166666667,6.442672550000002,585.4496663725492,16.888270308823536,0.22031039039215686,0.002461106559250803,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 O-LM,1.3972529453921563,5.478724295098038,583.748774607843,21.441233931372544,0.1390692081078431,0.0017666566437902764,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Quadrilaminar,1.6126061397058835,5.900300217647059,529.9356284313724,17.390803446078433,0.21511676529411763,0.0030242552202583983,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Back-Projection,1.732162617352941,5.796183583333333,594.3766317647061,19.69268271568627,0.21501440931372548,0.0030018914866490887,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 O-LMR,1.3929044027450987,6.265577717647057,569.9587783333335,21.12913564705882,0.21194121029411758,0.001480474629079409,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Interneuron Specific O-Targeting QuadD,1.6489719022549016,6.061271610784314,556.5065460784315,18.338587539215684,0.21094815529411767,0.0020037030237228803,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Recurrent O-LM,1.529593787156862,5.540033569607843,620.2982621568626,30.127988651960777,0.2113411121568627,0.00426824714946239,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 SO-SO,0.9812559482352944,7.392666669607842,362.14704823529405,24.66564760294118,0.15627594097058825,0.0033444821613667353,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Oriens-Bistratified,1.9266242294117637,5.612270657843138,584.5260814705881,16.13441310784314,0.22327460999999998,0.0013581628233670928,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Axo-Axonic,1.6489146923529414,5.389618579411764,582.4482707843138,17.453425225490196,0.23225296264705883,0.002658085041851499,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Trilaminar,1.812718506862745,5.507583496078428,601.359302254902,17.975837205882353,0.2181860982352941,0.0027487476675137623,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Interneuron Specific LMO-O,1.639544410098039,6.068344274509801,561.0819407843139,18.169359029411762,0.2112801548039215,0.0013068041514470163,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Oriens-Bistratified Projecting,1.9061273352941186,5.738359586274507,549.6054427450982,17.15038547549019,0.2177105879411765,0.0025774382832264298,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Horizontal Axo-Axonic,1.3458931548039217,6.6034808843137265,530.7632638235293,24.333521102941187,0.2067924711764706,0.0012291614348792779,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Interneuron Specific O-R,1.675970094117647,6.023529815686276,575.8461978431372,17.3555011127451,0.21416305352941176,0.0017738312171131643,1,N
CA1,CA1 Oriens-Alveus,CA1,CA1 Perforant Path-Associated QuadD,1.6453447519607842,6.178788254901963,571.1277633333335,18.315824196078434,0.21057323441176462,0.002654201549691426,1,N
CA1,CA1 Perforant Path-Associated,CA1,CA1 Basket,1.684404964019608,5.383181602941176,623.3903661764704,24.01230454411764,0.22517959117647063,0.004642471576687179,1,N
CA1,CA1 Perforant Path-Associated,CA1,CA1 Neurogliaform Projecting,1.8826148588235292,6.393692874509803,553.5676199019605,30.6210128382353,0.2022780542156863,0.005246955493705685,1,N
CA1,CA1 Perforant Path-Associated,CA1,CA1 Oriens-Alveus,1.9476986529411762,5.869853719607843,561.7380001960786,27.03873442156863,0.2109365255882353,0.005026412525051982,1,N
CA1,CA1 Perforant Path-Associated,CA1,CA1 Interneuron Specific LMR-R,1.9519651803921574,5.741990086274507,557.6554562745097,29.38120133333333,0.19862214294117642,0.0041562707934211796,1,N
CA1,CA1 Perforant Path-Associated,DG,DG Granule,2.4804554411764705,6.956708321568625,490.0900459803921,7.972835936274507,0.2647793996078432,0.0064326945260721,1,Y
CA1,CA1 Perforant Path-Associated,DG,DG MOLAX,1.7021679656862752,6.163005400980392,570.6689625490195,26.52105868137254,0.18972677524509804,0.0044047045817104,1,Y
CA1,CA1 Perforant Path-Associated,CA1,CA1 Neurogliaform,1.922617120588235,6.475522571568629,540.920671862745,29.51673175490197,0.20063246127450987,0.006542707009147275,1,N
CA1,CA1 Perforant Path-Associated,CA1,CA1 Basket CCK+,1.8372913019607842,5.285621850980394,521.9590933333334,49.38722144117648,0.2226521399019609,0.005797133573446911,1,N
CA1,CA1 Perforant Path-Associated,DG,DG Semilunar Granule,1.731757834313725,6.369473433333333,552.0581676470587,30.062515186274506,0.2003819101960785,0.0064326945260721,1,Y
CA1,CA1 Perforant Path-Associated,DG,DG Outer Molecular Layer,1.6651210318627445,6.245428520588237,576.1981953921569,24.660246696078428,0.1981352544117646,0.0044047045817104,1,Y
CA1,CA1 Perforant Path-Associated,CA1,CA1 Radial Trilaminar,1.2640403998039211,8.007036839215688,579.4717252941177,30.95452638235294,0.16234939652941174,0.0037394028076300767,1,N
CA1,CA1 Perforant Path-Associated,DG,DG Neurogliaform,1.7630380701960777,6.142971728431373,562.9863264705886,28.12972188725491,0.2010874384313725,0.0044047045817104,1,Y
CA1,CA1 Perforant Path-Associated,DG,DG Hilar Ectopic Granule,1.5589099954901955,6.642994881372548,586.2293544117645,35.059054357843124,0.20003033382352933,0.0064326945260721,1,Y
CA1,CA1 Perforant Path-Associated,DG,DG MOPP,1.8278554181372544,6.128911925490194,555.136035490196,26.652784794117633,0.2059996080392157,0.0044047045817104,1,Y
CA1,CA1 Perforant Path-Associated,CA1,CA1 Schaffer Collateral-Associated,1.4376411461764704,6.461714221568626,574.0067638235292,29.95160544117646,0.162429857872549,0.0039966713668225795,1,N
CA1,CA1 Perforant Path-Associated,CA1,CA1 Pyramidal,1.7375924647058831,7.403437369607844,742.0334688235297,17.716456470588245,0.23307853147058827,0.00551428766345774,1,N
CA1,CA1 Perforant Path-Associated,CA1,CA1 Quadrilaminar,1.7570663931372548,6.064803600000002,528.1641815686273,26.88792510784314,0.20558032833333342,0.005286285520418432,1,N
CA1,CA1 Perforant Path-Associated,SUB,SUB EC-Projecting Pyramidal,1.8693879568627456,6.361213791176468,544.8412117647059,26.012245210784318,0.2057633478431373,0.0064326945260721,1,Y
CA1,CA1 Perforant Path-Associated,DG,DG HICAP,1.2306701487254903,6.213430647058824,596.4586020588237,70.47899398039215,0.14078914834313724,0.0044047045817104,1,Y
CA1,CA1 Perforant Path-Associated,DG,DG Mossy MOLDEN,1.7869670552941175,6.073498737254901,549.8115304901959,37.21388091176472,0.19989233696078437,0.0064326945260721,1,Y
CA1,CA1 Perforant Path-Associated,CA1,CA1 Radiatum Giant,2.059533717058823,6.726531792156861,551.5887476470589,25.70828199509804,0.20998765274509815,0.005257378658664824,1,N
CA1,CA1 Perforant Path-Associated,SUB,SUB CA1-Projecting Pyramidal,1.8557326539215684,6.3579854127451005,546.8574237254899,26.334821803921564,0.2051685615686274,0.0064326945260721,1,Y
CA1,CA1 Perforant Path-Associated,CA1,CA1 Interneuron Specific O-Targeting QuadD,1.7856924637254898,6.2459710196078415,553.4758023529412,29.916021598039226,0.20232980470588233,0.0041098621788675516,1,N
CA1,CA1 Perforant Path-Associated,SUB,SUB Axo-axonic,1.7027690004901959,6.288495123529411,566.2182920588236,30.627292426470607,0.19540175333333332,0.0044047045817104,1,Y
CA1,CA1 Perforant Path-Associated,DG,DG Axo-Axonic,1.8042644588235288,6.096723815686276,543.3637893137254,28.328977843137253,0.17378155841176476,0.0044047045817104,1,Y
CA1,CA1 Perforant Path-Associated,CA1,CA1 LMR Projecting,1.6362661382352943,5.994905506862743,542.385382254902,28.827441568627453,0.18799089460784316,0.005824352608906347,1,N
CA1,CA1 Perforant Path-Associated,CA1,CA1 Cajal-Retzius,1.5516179602941178,7.033962520588239,489.0212146078434,30.824620578431368,0.1880137156862746,0.003994185882348011,1,N
CA1,CA1 Perforant Path-Associated,CA1,CA1 Interneuron Specific LM-R,1.7009336999999993,6.267650114705886,539.9695232352943,26.69322111764708,0.20560157647058827,0.0041020254423790314,1,N
CA1,CA1 Perforant Path-Associated,DG,DG Basket,1.793164679411764,5.304684771568628,335.91072343137273,17.389020887254897,0.2092465648039215,0.0044047045817104,1,Y
CA1,CA1 Perforant Path-Associated,CA1,CA1 Axo-Axonic,1.7845156324509803,5.516581949019609,571.5753872549019,27.449165872549024,0.22374410539215692,0.006097488515230842,1,N
